[14, 7, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 29, 1, 19, 28, 22, 17, 18, 28, 20, 5, 13, 26, 21]
[14, 7, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 29, 1, 19, 2, 22, 17, 18, 28, 20, 5, 13, 26, 21]
[14, 7, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 29, 1, 19, 2, 22, 17, 10, 28, 20, 5, 13, 26, 21]
[14, 7, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 7, 1, 19, 2, 22, 17, 10, 28, 20, 5, 13, 26, 21]
[14, 26, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 7, 1, 19, 2, 22, 17, 10, 28, 20, 5, 13, 26, 21]
[14, 26, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 7, 1, 19, 2, 22, 15, 10, 28, 20, 5, 13, 26, 21]
[14, 17, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 24, 16, 11, 4, 7, 1, 19, 2, 22, 15, 10, 28, 20, 5, 13, 26, 21]
[14, 17, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 4, 7, 1, 19, 2, 22, 15, 10, 28, 20, 5, 13, 26, 21]
[14, 17, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 4, 7, 1, 19, 2, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 17, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 4, 7, 1, 19, 26, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 17, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 4, 7, 1, 19, 2, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 17, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 2, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 8, 23, 29, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 2, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 8, 23, 20, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 2, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 8, 23, 20, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 28, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 8, 23, 20, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 8, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 9, 23, 20, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 8, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[14, 9, 23, 20, 9, 2, 30, 27, 3, 12, 25, 18, 6, 4, 16, 11, 29, 7, 1, 19, 8, 22, 15, 10, 28, 24, 5, 13, 26, 21]
[22, 26, 3, 20, 2, 19, 15, 14, 13, 8, 11, 16, 28, 27, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 17, 23, 28, 7, 21, 12]
[22, 26, 3, 20, 2, 19, 15, 14, 13, 8, 11, 16, 28, 27, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 26, 3, 20, 2, 25, 15, 14, 13, 8, 11, 16, 28, 27, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 26, 3, 20, 2, 25, 15, 14, 13, 8, 11, 16, 27, 27, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 26, 3, 20, 2, 25, 15, 14, 13, 8, 11, 16, 27, 19, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 14, 3, 20, 2, 25, 15, 14, 13, 8, 11, 16, 27, 19, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 14, 3, 20, 2, 25, 15, 14, 13, 8, 11, 27, 27, 19, 4, 6, 1, 29, 18, 9, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 14, 3, 20, 2, 25, 15, 14, 13, 8, 11, 27, 27, 19, 4, 6, 1, 29, 18, 16, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 14, 3, 20, 2, 25, 15, 14, 13, 8, 11, 27, 27, 19, 4, 6, 1, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 3, 20, 2, 25, 15, 14, 13, 8, 11, 27, 27, 19, 4, 6, 1, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 23, 20, 2, 25, 15, 14, 13, 8, 11, 27, 27, 19, 4, 6, 1, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 9, 20, 2, 25, 15, 14, 13, 8, 11, 27, 27, 19, 4, 6, 1, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 9, 20, 2, 25, 15, 14, 13, 8, 11, 3, 27, 19, 4, 6, 1, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 9, 20, 2, 25, 15, 14, 13, 8, 11, 3, 27, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 9, 20, 2, 25, 15, 14, 13, 8, 6, 3, 27, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 26, 9, 20, 2, 25, 15, 14, 13, 8, 6, 3, 26, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 6, 3, 26, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 2, 23, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 1, 23, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 6, 27, 29, 18, 16, 24, 10, 30, 5, 1, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 11, 27, 29, 18, 16, 24, 10, 30, 5, 1, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 11, 27, 12, 18, 16, 24, 10, 30, 5, 1, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 11, 27, 2, 18, 16, 24, 10, 30, 5, 1, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 5, 1, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 5, 5, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 15, 14, 13, 8, 29, 3, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 28, 28, 7, 21, 12]
[22, 11, 9, 20, 2, 25, 18, 14, 13, 8, 29, 3, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 28, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 13, 8, 29, 3, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 28, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 13, 8, 29, 3, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 13, 8, 29, 26, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 6, 8, 29, 26, 26, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 2, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 18, 14, 3, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 7, 14, 3, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 7, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 2, 25, 1, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 13, 25, 1, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 20, 25, 1, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 20, 25, 2, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 16, 25, 2, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[22, 11, 23, 20, 16, 25, 2, 14, 6, 8, 29, 26, 15, 19, 4, 1, 27, 9, 18, 16, 24, 10, 30, 17, 5, 3, 28, 7, 21, 12]
[8, 2, 18, 4, 11, 24, 28, 19, 25, 14, 9, 29, 6, 24, 27, 16, 17, 1, 10, 7, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 24, 28, 19, 25, 14, 9, 25, 6, 24, 27, 16, 17, 1, 10, 7, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 24, 28, 19, 25, 14, 9, 25, 6, 24, 27, 30, 17, 1, 10, 7, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 24, 28, 19, 25, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 7, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 25, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 7, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 25, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 29, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 23, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 29, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 13, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 29, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 23, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 2, 18, 4, 11, 1, 28, 19, 17, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 11, 18, 4, 11, 1, 28, 19, 17, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 11, 18, 4, 11, 1, 28, 19, 2, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 24, 18, 4, 11, 1, 28, 19, 2, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 24, 18, 13, 11, 1, 28, 19, 2, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 22, 12, 29, 20, 26]
[8, 24, 18, 13, 11, 1, 28, 19, 2, 14, 9, 25, 6, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 4, 12, 29, 20, 26]
[8, 24, 18, 13, 11, 1, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 30, 4, 12, 29, 20, 26]
[8, 24, 18, 13, 11, 1, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 22, 4, 12, 29, 20, 26]
[8, 29, 18, 13, 11, 1, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 22, 4, 12, 29, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 10, 3, 15, 21, 5, 16, 22, 4, 12, 29, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 14, 3, 15, 21, 5, 16, 22, 4, 12, 29, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 3, 3, 15, 21, 5, 16, 22, 4, 12, 29, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 3, 3, 15, 21, 5, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 22, 3, 15, 21, 5, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 22, 3, 15, 21, 25, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 6, 3, 15, 21, 25, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 3, 3, 15, 21, 25, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 3, 6, 15, 21, 25, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 3, 6, 15, 21, 5, 16, 22, 4, 12, 5, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 30, 17, 7, 3, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 17, 17, 7, 3, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 3, 17, 7, 3, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 3, 17, 7, 14, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 27, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 29, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 3, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 29, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 18, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 18, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 10, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[8, 21, 18, 13, 11, 23, 28, 19, 2, 14, 9, 25, 1, 24, 29, 3, 17, 7, 27, 6, 15, 21, 5, 16, 22, 4, 12, 30, 20, 26]
[13, 22, 20, 20, 17, 11, 5, 29, 24, 8, 23, 12, 27, 4, 19, 10, 21, 15, 16, 18, 9, 30, 2, 28, 3, 25, 1, 26, 6, 7]
[13, 22, 20, 20, 17, 11, 5, 29, 24, 8, 23, 12, 27, 4, 19, 10, 2, 15, 16, 18, 9, 30, 2, 28, 3, 25, 1, 26, 6, 7]
[13, 22, 20, 20, 17, 11, 5, 29, 24, 8, 23, 12, 27, 4, 19, 10, 2, 15, 16, 18, 9, 30, 2, 28, 3, 25, 14, 26, 6, 7]
[13, 22, 20, 20, 17, 11, 5, 29, 24, 8, 23, 12, 27, 4, 19, 10, 2, 21, 16, 18, 9, 30, 2, 28, 3, 25, 14, 26, 6, 7]
[13, 22, 20, 20, 17, 11, 5, 29, 24, 8, 23, 12, 27, 4, 19, 10, 2, 21, 16, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 23, 12, 27, 4, 19, 10, 2, 21, 16, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 3, 12, 27, 4, 19, 10, 2, 21, 16, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 3, 12, 27, 4, 19, 10, 12, 21, 16, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 3, 12, 27, 4, 19, 10, 19, 21, 16, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 3, 12, 27, 4, 19, 10, 19, 21, 1, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 12, 27, 4, 19, 10, 19, 21, 1, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 12, 27, 4, 19, 10, 19, 24, 1, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 24, 1, 18, 9, 5, 2, 28, 3, 25, 14, 26, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 24, 1, 18, 9, 5, 2, 28, 3, 25, 14, 23, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 26, 1, 18, 9, 5, 2, 28, 3, 25, 14, 23, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 26, 1, 18, 22, 5, 2, 28, 3, 25, 14, 23, 6, 7]
[30, 22, 20, 20, 17, 11, 5, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 26, 1, 18, 22, 5, 2, 28, 3, 25, 14, 23, 13, 7]
[30, 22, 20, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 26, 1, 18, 22, 5, 2, 28, 3, 25, 14, 23, 13, 7]
[30, 22, 20, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 26, 1, 18, 22, 5, 2, 15, 3, 25, 14, 23, 13, 7]
[30, 22, 20, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 19, 26, 1, 18, 22, 5, 2, 15, 3, 25, 14, 23, 13, 16]
[30, 22, 20, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 18, 22, 5, 2, 15, 3, 25, 14, 23, 13, 16]
[30, 22, 20, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 18, 28, 5, 2, 15, 3, 25, 14, 23, 13, 16]
[30, 22, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 18, 28, 5, 2, 15, 3, 25, 14, 23, 13, 16]
[30, 22, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 18, 14, 5, 2, 15, 3, 25, 14, 23, 13, 16]
[30, 22, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 18, 14, 5, 2, 15, 3, 25, 3, 23, 13, 16]
[30, 27, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 18, 14, 5, 2, 15, 3, 25, 3, 23, 13, 16]
[30, 27, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 22, 14, 5, 2, 15, 3, 25, 3, 23, 13, 16]
[30, 27, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 22, 14, 5, 2, 15, 3, 25, 30, 23, 13, 16]
[30, 27, 12, 20, 17, 11, 7, 29, 24, 8, 21, 9, 27, 4, 19, 10, 28, 26, 1, 22, 14, 5, 2, 15, 3, 6, 30, 23, 13, 16]
